rank,filename,p_no_defect,p_defect,predicted_label,uncertainty_entropy,diversity_raw,diversity_norm,drift_novelty_raw,drift_norm,combined_score,selected
1,unlabeled_pool/6Oct13-623-1.BMP,0.0008933808421716094,0.9991065859794617,1,0.010336899666305412,16.422036737939752,1.0,16.006366492137584,1.0,0.6701122998887684,True
2,unlabeled_pool/6Oct13-380-2.BMP,0.03176137059926987,0.9682385921478271,1,0.20314960833233134,14.393578669504537,0.7802765380027709,15.42837427706989,0.9382036751355937,0.6405432738235652,True
3,unlabeled_pool/6Oct13-795-1.BMP,0.0029774971771985292,0.9970224499702454,1,0.029275510830760076,14.393578669504537,0.7802765380027709,12.520060947298502,0.6272599104120719,0.47893731974853426,True
4,unlabeled_pool/6Oct13-208.BMP,0.5588966012001038,0.44110339879989624,0,0.9899678557571291,10.028910259512783,0.30749375366198656,7.102726147581071,0.04806286855678628,0.44850815932530064,True
5,unlabeled_pool/6Oct13-682-1.BMP,0.0009804139845073223,0.9990196228027344,1,0.011212264163076182,13.682276672160887,0.7032279956572763,12.498259790409245,0.6249290288907859,0.44645642957037945,True
6,unlabeled_pool/6Oct13-772.BMP,0.036988940089941025,0.9630110263824463,1,0.22831206689270028,10.718185076484026,0.38215630222985464,11.763734536717408,0.5463968964243735,0.38562175518230946,True
7,unlabeled_pool/6Oct13-791-1.BMP,0.0005566167528741062,0.9994433522224426,1,0.0068204487598813104,12.51917902763442,0.5772407519114291,11.997059936158792,0.5713429974394337,0.38513473270358134,True
8,unlabeled_pool/6Oct13-782-1.BMP,0.001780215883627534,0.9982197880744934,1,0.01882603042239089,12.132599798569112,0.5353663213435969,12.240829565127559,0.5974057484439009,0.38386603340329617,True
9,unlabeled_pool/6Oct13-479-1.BMP,0.00032559814280830324,0.9996744394302368,1,0.0042415388833110315,11.898414047137102,0.5099992186877564,12.312129223928228,0.6050287868916617,0.37308984815424306,True
10,unlabeled_pool/6Oct13-726-4.BMP,0.0008841411909088492,0.9991158843040466,1,0.010243174549485218,9.300759472170991,0.22862014304100545,14.761879124018305,0.8669450146816562,0.3686027774240489,True
11,unlabeled_pool/6Oct13-619-1.BMP,0.0020096085499972105,0.9979903697967529,1,0.02090018963362075,13.020462394111611,0.6315399846330405,10.832702157040265,0.4468551069435727,0.3664317604034113,True
12,unlabeled_pool/6Oct13-191.BMP,0.4601799249649048,0.5398200154304504,1,0.9954199990284263,7.629904690796638,0.04763242494565271,7.153076028074877,0.05344605104742743,0.3654994916738355,True
13,unlabeled_pool/6Oct13-726-6.BMP,0.0006335059297271073,0.9993664622306824,1,0.007644303630368461,9.300759472170991,0.22862014304100545,14.628827363691125,0.8527197196160529,0.36299472209580885,True
14,unlabeled_pool/6Oct13-689-1.BMP,0.0006990619585849345,0.9993009567260742,1,0.008335925299174552,11.617509187355262,0.47957148185476145,12.170010047401968,0.5898340445177527,0.35924715055722956,True
15,unlabeled_pool/6Oct13-276.BMP,0.6147804856300354,0.3852194845676422,0,0.9616451380098138,7.190168415835877,0.0,7.350598976492373,0.07456431522189107,0.3454031510772349,True
16,unlabeled_pool/6Oct13-637-3.BMP,0.0005243027117103338,0.9994757771492004,1,0.00646958586629907,12.472224669561085,0.5721546353816999,10.386894186628615,0.3991913262757424,0.3259385158412471,True
17,unlabeled_pool/6Oct13-688-1.BMP,0.00023334266734309494,0.9997666478157043,1,0.0031519572312955877,10.628208002785692,0.3724099463938532,12.246331934711916,0.5979940370220078,0.3245186468823855,True
18,unlabeled_pool/6Oct13-682-2.BMP,0.001325890887528658,0.9986741542816162,1,0.014585477738208162,11.656981165197891,0.4838471036969969,10.460278458917253,0.40703724221036386,0.301823274548523,True
19,unlabeled_pool/6Oct13-259-1.BMP,0.000898324535228312,0.9991017580032349,1,0.010386778666174027,10.585163423959923,0.3677473388561452,11.509766381588227,0.519243764928063,0.2991259608167941,True
20,unlabeled_pool/6Oct13-732.BMP,0.0018255501054227352,0.9981744289398193,1,0.019239193125366736,13.8387349524975,0.7201756247695769,8.00341650311864,0.14436062545048173,0.2945918144484751,True
21,unlabeled_pool/6Oct13-637-1.BMP,0.00025683865533210337,0.9997431635856628,1,0.003433765157327327,10.628208002785692,0.3724099463938532,10.965631369819793,0.4610672997772278,0.27897033710946945,False
22,unlabeled_pool/6Oct13-778-1.BMP,0.00015269566210918128,0.9998472929000854,1,0.002156024001004034,11.043591292965228,0.41740444541470506,10.440861561103462,0.40496127493281237,0.2748405814495071,False
23,unlabeled_pool/6Oct13-280.BMP,0.00960827711969614,0.990391731262207,1,0.07818492518078206,9.489272355861244,0.2490399407583208,10.86550906068955,0.4503626733481983,0.2591958464291004,False
24,unlabeled_pool/6Oct13-199.BMP,0.7957299947738647,0.20426994562149048,0,0.7303862866826317,7.190168415835877,0.0,6.961790662187372,0.03299468110846267,0.25446032259703144,False
25,unlabeled_pool/6Oct13-706-2.BMP,0.00019612000323832035,0.9998039603233337,1,0.002698206937033453,11.487674779032725,0.4655077621620017,9.248740399781168,0.27750504863367803,0.24857033924423771,False
26,unlabeled_pool/6Oct13-249-1.BMP,0.0006051490199752152,0.9993948936462402,1,0.007342018109413395,8.946767268265983,0.19027555324032075,10.479249415258122,0.40906553143376023,0.20222770092783143,False
27,unlabeled_pool/6Oct13-476-1.BMP,0.0006317906081676483,0.9993682503700256,1,0.00762597267183679,9.843757203711156,0.28743789396581715,9.21865333735302,0.2742882754046342,0.18978404734742937,False
28,unlabeled_pool/6Oct13-480-1.BMP,0.0007658358663320541,0.9992341995239258,1,0.009031313210537946,9.31036593688476,0.22966071948540387,9.595494992427955,0.3145784882005347,0.18442350696549215,False
29,unlabeled_pool/6Oct13-727-2.BMP,0.0006417132099159062,0.9993582367897034,1,0.007731442943390722,8.946767268265983,0.19027555324032075,9.816336108981048,0.33818982590745317,0.17873227403038822,False
30,unlabeled_pool/6Oct13-724-1.BMP,0.0008015125640667975,0.9991984963417053,1,0.009399408327137064,10.585163423959923,0.3677473388561452,7.653707200093856,0.10697128155543698,0.16137267624623974,False
31,unlabeled_pool/6Oct13-375.BMP,0.05047409236431122,0.9495259523391724,1,0.28840740281425986,7.629904690796638,0.04763242494565271,8.024174263992236,0.14657995176831493,0.16087325984274248,False
32,unlabeled_pool/6Oct13-263.BMP,0.0004223618598189205,0.9995775818824768,1,0.005343644209980514,9.585483911759065,0.2594616184232265,8.678699162634294,0.21655880652432594,0.16045468971917765,False
33,unlabeled_pool/6Oct13-84.BMP,0.9905925393104553,0.009407451376318932,0,0.07683883413995785,10.3685273045866,0.34428121999322436,7.147337697960615,0.05283253463202274,0.15798419625506832,False
34,unlabeled_pool/6Oct13-511.BMP,0.005104169715195894,0.9948957562446594,1,0.04620874099328598,9.410256829759534,0.24048094453514865,8.100685536882683,0.15476019252601012,0.14714995935148156,False
35,unlabeled_pool/6Oct13-757-1.BMP,0.00018678541528061032,0.9998132586479187,1,0.0025829715652050957,8.750118432480944,0.16897446564636076,8.84842876954921,0.23470553178219775,0.13542098966458785,False
36,unlabeled_pool/6Oct13-499-1.BMP,0.0035170740447938442,0.9964829683303833,1,0.03373417848536451,8.977802086158093,0.1936372582397089,7.970643959041869,0.14085673261662407,0.12274272311389915,False
37,unlabeled_pool/6Oct13-240.BMP,0.015148944221436977,0.984851062297821,1,0.11325881082927483,9.46412183406529,0.24631562527650916,6.653185435886659,0.0,0.11985814536859465,False
38,unlabeled_pool/6Oct13-250.BMP,0.0029578465037047863,0.9970421195030212,1,0.029110571960454558,9.410256829759534,0.24048094453514865,7.3628283913857535,0.07587182919171927,0.11515444856244081,False
39,unlabeled_pool/6Oct13-229-1.BMP,0.0001801617763703689,0.999819815158844,1,0.0025008560940260743,8.750118432480944,0.16897446564636076,8.075066022082781,0.15202106937145735,0.10783213037061473,False
40,unlabeled_pool/6Oct13-269-1.BMP,0.0006612879224121571,0.999338686466217,1,0.007938568136050966,8.977802086158093,0.1936372582397089,7.341448216071399,0.07358595712468963,0.09172059450014983,False
