rank,filename,p_no_defect,p_defect,predicted_label,uncertainty_entropy,drift_novelty_raw,drift_norm,information_score,selected,kcenter_order,distance_to_nearest_selected_final
1,unlabeled_pool/6Oct13-380-2.BMP,0.40705275535583496,0.592947244644165,1,0.9749269754147258,6.334280637161681,0.45442969251432236,0.7146783339645241,True,1,0.0
2,unlabeled_pool/6Oct13-207.BMP,0.6033487915992737,0.39665117859840393,0,0.9689579423419643,6.151059775308618,0.42726700272935325,0.6981124725356588,False,,7.388392818590783
3,unlabeled_pool/6Oct13-749.BMP,0.588972270488739,0.41102781891822815,0,0.9770369571362858,5.98453485301669,0.4025795039372712,0.6898082305367785,False,,6.882655624925514
4,unlabeled_pool/6Oct13-276.BMP,0.7278590798377991,0.2721409499645233,0,0.8445199877910572,6.827886095486871,0.5276072324792151,0.6860636101351362,False,,7.461367311513394
5,unlabeled_pool/6Oct13-772.BMP,0.6790170073509216,0.32098299264907837,0,0.9054472242204883,6.393358130436477,0.46318799441764924,0.6843176093190688,False,,7.3028105829445895
6,unlabeled_pool/6Oct13-245.BMP,0.6705449819564819,0.32945501804351807,0,0.914368598138252,6.253489312339719,0.44245229173549855,0.6784104449368753,False,,7.194313257805723
7,unlabeled_pool/6Oct13-376.BMP,0.5809391736984253,0.4190607964992523,0,0.9810139492006494,5.801657647829789,0.37546776162259066,0.67824085541162,False,,7.012686194969224
8,unlabeled_pool/6Oct13-220.BMP,0.7861396074295044,0.21386034786701202,0,0.748797194446614,7.146220472516406,0.5748006461750809,0.6617989203108474,True,19,0.0
9,unlabeled_pool/6Oct13-205.BMP,0.5883603692054749,0.41163963079452515,0,0.9773534106526925,5.523914533738559,0.3342920463046395,0.655822728478666,False,,7.517545655657459
10,unlabeled_pool/6Oct13-210.BMP,0.702299177646637,0.29770082235336304,0,0.8784622171623541,6.02367047535722,0.40838140203133233,0.6434218095968431,False,,6.8283656205595955
11,unlabeled_pool/6Oct13-280.BMP,0.7394245862960815,0.26057538390159607,0,0.8276134240243105,6.355439479333041,0.4575665136180823,0.6425899688211965,False,,6.775422954147433
12,unlabeled_pool/6Oct13-281.BMP,0.7843949794769287,0.2156050205230713,0,0.7520608099148142,6.720658528190916,0.5117106303270393,0.6318857201209267,False,,8.046561017610497
13,unlabeled_pool/6Oct13-213.BMP,0.48066961765289307,0.5193303227424622,1,0.9989215954258983,5.040282630398491,0.2625930965907382,0.6307573460083182,False,,6.71676507520708
14,unlabeled_pool/6Oct13-217.BMP,0.5290132164955139,0.4709867537021637,0,0.9975698204031642,4.946053690986783,0.2486235549996747,0.6230966877014195,False,,7.233032793168229
15,unlabeled_pool/6Oct13-367.BMP,0.6681879758834839,0.3318120837211609,0,0.9167670153458392,5.473205970376869,0.3267744472599431,0.6217707313028911,False,,6.805065058284743
