filename,label
unlabeled_pool/6Oct13-211.BMP,0
unlabeled_pool/6Oct13-719-1.BMP,1
unlabeled_pool/6Oct13-760.BMP,1
unlabeled_pool/6Oct13-701-1.BMP,1
unlabeled_pool/6Oct13-732.BMP,1
unlabeled_pool/6Oct13-269-1.BMP,1
unlabeled_pool/6Oct13-741.BMP,1
unlabeled_pool/6Oct13-692-1.BMP,1
unlabeled_pool/6Oct13-746-1.BMP,1
unlabeled_pool/6Oct13-782-1.BMP,1
unlabeled_pool/6Oct13-696-1.BMP,1
unlabeled_pool/6Oct13-745-2.BMP,1
unlabeled_pool/6Oct13-395-2.BMP,1
unlabeled_pool/6Oct13-369.BMP,1
unlabeled_pool/6Oct13-476-1.BMP,1
unlabeled_pool/6Oct13-726-3.BMP,1
unlabeled_pool/6Oct13-727-2.BMP,1
unlabeled_pool/6Oct13-610-2.BMP,1
unlabeled_pool/6Oct13-209.BMP,0
unlabeled_pool/6Oct13-717-1.BMP,0
