filename,label
unlabeled_pool/6Oct13-380-2.BMP,1
unlabeled_pool/6Oct13-479-1.BMP,1
unlabeled_pool/6Oct13-757-1.BMP,1
unlabeled_pool/6Oct13-758-1.BMP,1
unlabeled_pool/6Oct13-337-1.BMP,1
unlabeled_pool/6Oct13-791-1.BMP,1
unlabeled_pool/6Oct13-415-1.BMP,1
unlabeled_pool/6Oct13-709-1.BMP,1
unlabeled_pool/6Oct13-303-1.BMP,1
unlabeled_pool/6Oct13-632-2.BMP,1
unlabeled_pool/6Oct13-499-1.BMP,1
unlabeled_pool/6Oct13-619-1.BMP,1
unlabeled_pool/6Oct13-340-1.BMP,1
unlabeled_pool/6Oct13-273-2.BMP,1
unlabeled_pool/6Oct13-649-1.BMP,1
unlabeled_pool/6Oct13-758-2.BMP,1
unlabeled_pool/6Oct13-249-1.BMP,1
unlabeled_pool/6Oct13-637-3.BMP,1
unlabeled_pool/6Oct13-220.BMP,0
unlabeled_pool/6Oct13-682-1.BMP,1
