filename,label
unlabeled_pool/6Oct13-430.BMP,0
unlabeled_pool/6Oct13-783-1.BMP,1
unlabeled_pool/6Oct13-423-1.BMP,1
unlabeled_pool/6Oct13-236-5.BMP,1
unlabeled_pool/6Oct13-528.BMP,1
unlabeled_pool/6Oct13-793-1.BMP,1
unlabeled_pool/6Oct13-545-3.BMP,1
unlabeled_pool/6Oct13-290-1.BMP,1
unlabeled_pool/6Oct13-729.BMP,1
unlabeled_pool/6Oct13-730-2.BMP,1
unlabeled_pool/6Oct13-473-1.BMP,1
unlabeled_pool/6Oct13-381-1.BMP,1
unlabeled_pool/6Oct13-395-2.BMP,1
unlabeled_pool/6Oct13-709-1.BMP,1
unlabeled_pool/6Oct13-706-1.BMP,1
unlabeled_pool/6Oct13-719-1.BMP,1
unlabeled_pool/6Oct13-610-2.BMP,1
unlabeled_pool/6Oct13-733-1.BMP,1
unlabeled_pool/6Oct13-214.BMP,1
unlabeled_pool/6Oct13-778-2.BMP,1
