rank,filename,p_no_defect,p_defect,predicted_label,uncertainty_entropy,drift_novelty_raw,drift_norm,information_score,preselected_top40
1,unlabeled_pool/6Oct13-460.BMP,0.6476412415504456,0.35235878825187683,0,0.9361570054490373,11.237602800771825,0.4341771188743337,0.6851670621616855,True
2,unlabeled_pool/6Oct13-211.BMP,0.7619858980178833,0.2380140870809555,0,0.7917221647957177,12.382970372537022,0.5148311980436014,0.6532766814196596,True
3,unlabeled_pool/6Oct13-376.BMP,0.33684834837913513,0.6631516814231873,1,0.9217707875050741,10.14325142695316,0.35711547986971387,0.639443133687394,True
4,unlabeled_pool/6Oct13-209.BMP,0.5423693656921387,0.4576306939125061,0,0.9948140184151136,9.087868299133868,0.2827978927095837,0.6388059555623486,True
5,unlabeled_pool/6Oct13-366.BMP,0.5582441687583923,0.4417557716369629,0,0.9901894086563625,7.369436373751498,0.1617899752746731,0.5759896919655179,True
6,unlabeled_pool/6Oct13-196.BMP,0.6096158623695374,0.3903841972351074,0,0.9650469935268732,7.617570425378668,0.17926298912444158,0.5721549913256574,True
7,unlabeled_pool/6Oct13-191.BMP,0.4601801037788391,0.5398198366165161,1,0.9954200402056815,7.1530697955610165,0.1465539518729768,0.5709869960393291,True
8,unlabeled_pool/6Oct13-208.BMP,0.5588970184326172,0.4411030411720276,0,0.989967697677101,7.102712227238144,0.14300789085081492,0.566487794263958,True
9,unlabeled_pool/6Oct13-276.BMP,0.6147813200950623,0.38521867990493774,0,0.9616445732720418,7.350591595914688,0.16046297052873387,0.5610537719003879,True
10,unlabeled_pool/6Oct13-718.BMP,0.24750524759292603,0.752494752407074,1,0.8073000379561583,9.33180593155889,0.29997540463062555,0.553637721293392,True
11,unlabeled_pool/6Oct13-213.BMP,0.7050208449363708,0.29497918486595154,0,0.8750665945867518,8.235910137486329,0.22280501119948015,0.5489358028931159,True
12,unlabeled_pool/6Oct13-281.BMP,0.7030491232872009,0.2969508767127991,0,0.8775316761792837,7.172277546090601,0.14790651629863896,0.5127190962389614,True
13,unlabeled_pool/6Oct13-643-1.BMP,0.0013598629739135504,0.9986401200294495,1,0.014909611987042418,19.272846474485885,1.0,0.5074548059935212,True
14,unlabeled_pool/6Oct13-335.BMP,0.2378675788640976,0.7621324062347412,1,0.7914761335276456,7.910273805145204,0.19987446979384724,0.4956753016607464,True
15,unlabeled_pool/6Oct13-871.BMP,0.03471515700221062,0.9652848243713379,1,0.21751301223446826,15.994695319471852,0.7691603383027066,0.49333667526858743,True
