rank,filename,p_no_defect,p_defect,predicted_label,uncertainty_entropy,diversity_raw,diversity_norm,drift_novelty_raw,drift_norm,combined_score,selected
1,unlabeled_pool/6Oct13-335.BMP,0.3289859890937805,0.6710139513015747,1,0.9138870581685871,10.039260864257812,0.9847958523935317,9.012085914611816,0.8513843114270843,0.9166890739964009,True
2,unlabeled_pool/6Oct13-377.BMP,0.5685144662857056,0.43148553371429443,0,0.9864125997303261,9.227767944335938,0.8291880097152493,9.0294771194458,0.8544345401775141,0.8900117165410297,True
3,unlabeled_pool/6Oct13-696-1.BMP,0.09035495668649673,0.9096450209617615,1,0.4376535370012127,10.104904174804688,0.9973832868488357,9.859434127807617,1.0,0.8116789412833494,True
4,unlabeled_pool/6Oct13-701-1.BMP,0.09721419960260391,0.9027857780456543,1,0.4601021217415334,10.118550300598145,1.0,9.67677116394043,0.9679628968007055,0.8093550061807462,True
5,unlabeled_pool/6Oct13-610-2.BMP,0.19282853603363037,0.8071714043617249,1,0.7073512470708101,8.965760231018066,0.7789467148948473,8.849754333496094,0.8229131123038159,0.769737024756491,True
6,unlabeled_pool/6Oct13-287-1.BMP,0.21338747441768646,0.7866125702857971,1,0.7479080250549773,8.79019832611084,0.7452818379643951,8.635165214538574,0.7852765076854524,0.7594887902349416,True
7,unlabeled_pool/6Oct13-328-1.BMP,0.15053704380989075,0.8494629263877869,1,0.6111826628645335,9.401611328125,0.862523351590953,8.582180976867676,0.775983646920132,0.7498965537918727,True
8,unlabeled_pool/6Oct13-650-1.BMP,0.09762288630008698,0.9023771286010742,1,0.4614146892999948,9.353378295898438,0.8532744254372534,9.198974609375,0.8841625620048146,0.7329505589140209,True
9,unlabeled_pool/6Oct13-321.BMP,0.6815888285636902,0.3184111416339874,0,0.9026452837851588,7.8611159324646,0.5671256231700815,7.767251014709473,0.6330537680595085,0.7009415583382497,True
10,unlabeled_pool/6Oct13-299.BMP,0.35500603914260864,0.6449939608573914,1,0.9384595850890626,7.75423002243042,0.5466297131444895,7.651645183563232,0.6127777588211759,0.6992890190182426,True
11,unlabeled_pool/6Oct13-271.BMP,0.23078937828540802,0.7692106366157532,1,0.7793848153280181,7.7562665939331055,0.5470202359577058,8.290305137634277,0.7247917896058053,0.6837322802971764,True
12,unlabeled_pool/6Oct13-9.BMP,0.8217899799346924,0.17821002006530762,0,0.6761455379046769,8.094911575317383,0.6119571117989734,8.494684219360352,0.7606376644039174,0.6829134380358559,True
13,unlabeled_pool/6Oct13-637-3.BMP,0.07839056849479675,0.9216094613075256,1,0.3964826750374567,8.981730461120605,0.7820090867188321,8.701678276062012,0.7969421774578795,0.658477979738056,True
14,unlabeled_pool/6Oct13-248.BMP,0.8707744479179382,0.12922555208206177,0,0.5553104268988133,8.094913482666016,0.6119574775426524,8.51183032989502,0.7636449062718698,0.6436376035711118,True
15,unlabeled_pool/6Oct13-784-1.BMP,0.0410810187458992,0.9589189887046814,1,0.24722684390247235,9.286849975585938,0.8405172859149092,8.93015193939209,0.8370139806053891,0.6415860368075902,True
16,unlabeled_pool/6Oct13-380-2.BMP,0.4545060992240906,0.5454939603805542,1,0.9940198212919972,7.180671215057373,0.436646931442536,6.918806076049805,0.48424572573231583,0.6383041594889497,True
17,unlabeled_pool/6Oct13-474.BMP,0.2916088402271271,0.7083911299705505,1,0.8707904616488115,7.516148567199707,0.5009763984689604,7.093360424041748,0.5148606656309671,0.6288758419162462,True
18,unlabeled_pool/6Oct13-423-1.BMP,0.057554859668016434,0.9424451589584351,1,0.3176611407310893,8.690340995788574,0.7261336933957938,8.761797904968262,0.8074865084749392,0.6170937808672741,True
19,unlabeled_pool/6Oct13-609-1.BMP,0.04170803725719452,0.9582919478416443,1,0.25006942493554385,8.97138500213623,0.7800252930041189,8.78661060333252,0.8118383867173544,0.613977701552339,True
20,unlabeled_pool/6Oct13-727-2.BMP,0.08521433174610138,0.914785623550415,1,0.4202909092673181,8.74631118774414,0.7368662587832202,8.022908210754395,0.6778932680869398,0.6116834787124927,True
21,unlabeled_pool/6Oct13-338-1.BMP,0.06523498892784119,0.9347649812698364,1,0.347884547793135,8.690340995788574,0.7261336933957938,8.432326316833496,0.7497007644639987,0.6079063352176425,False
22,unlabeled_pool/6Oct13-213.BMP,0.5851091742515564,0.4148908853530884,0,0.9789973422851087,6.907777786254883,0.38431824601035364,6.781211853027344,0.4601131909848646,0.6078095930934422,False
23,unlabeled_pool/6Oct13-273-1.BMP,0.07139347493648529,0.9286065101623535,1,0.37110246069475555,8.565202713012695,0.702137799234334,8.41313648223877,0.7463350755565547,0.6065251118285481,False
24,unlabeled_pool/6Oct13-612-4.BMP,0.039109762758016586,0.9608902335166931,1,0.23819549522639208,8.625633239746094,0.7137256562150229,8.766839027404785,0.8083706666880764,0.5867639393764972,False
25,unlabeled_pool/6Oct13-209.BMP,0.7682536840438843,0.2317463457584381,0,0.7810431448447392,7.147302150726318,0.43024824577902077,7.273199558258057,0.5464024997290321,0.5858979634509307,False
26,unlabeled_pool/6Oct13-726-6.BMP,0.1620434671640396,0.8379565477371216,1,0.6391758237708957,7.858611106872559,0.566645310283679,7.275872707366943,0.5468713410970654,0.5842308250505467,False
27,unlabeled_pool/6Oct13-682-3.BMP,0.061252545565366745,0.9387474656105042,1,0.3323971056783093,8.291817665100098,0.649714843368898,8.426399230957031,0.7486612178702324,0.5769243889724798,False
28,unlabeled_pool/6Oct13-584-2.BMP,0.1356358677148819,0.8643641471862793,1,0.5726944079949121,7.722087383270264,0.5404662006665496,7.617223262786865,0.6067405271630263,0.5733003786081626,False
29,unlabeled_pool/6Oct13-236-5.BMP,0.03326262906193733,0.9667373299598694,1,0.21049876544151447,8.445954322814941,0.6792713215535219,8.845242500305176,0.8221217856851339,0.5706306242267234,False
30,unlabeled_pool/6Oct13-180.BMP,0.03656736761331558,0.9634326696395874,1,0.22632595962308064,9.177244186401367,0.8194998254031113,7.853821277618408,0.6482372534693926,0.5646876794985282,False
31,unlabeled_pool/6Oct13-220.BMP,0.7381575703620911,0.26184242963790894,0,0.8295139165175958,6.536738395690918,0.31316957952552255,6.965094566345215,0.49236422501174193,0.5450159070182867,False
32,unlabeled_pool/6Oct13-459.BMP,0.798443615436554,0.2015564739704132,0,0.725030041882167,7.147302150726318,0.43024824577902077,6.522221088409424,0.4146890191764985,0.5233224356125621,False
