rank,filename,p_no_defect,p_defect,predicted_label,uncertainty_entropy,diversity_raw,diversity_norm,drift_novelty_raw,drift_norm,combined_score,selected
1,unlabeled_pool/6Oct13-251.BMP,0.3955175578594208,0.6044825315475464,1,0.968268003979679,8.958314895629883,0.7531381658355413,8.885493278503418,0.7427912944323792,0.8213991547491999,True
2,unlabeled_pool/6Oct13-739-1.BMP,0.06955771148204803,0.9304422736167908,1,0.36427096502297146,9.820762634277344,0.9141683120460109,10.638162612915039,1.0,0.759479759022994,True
3,unlabeled_pool/6Oct13-643-1.BMP,0.07820742577314377,0.9217925667762756,1,0.39583124298808325,9.93311595916748,0.935146130786268,9.573458671569824,0.8437519746655009,0.724909782813284,True
4,unlabeled_pool/6Oct13-777-1.BMP,0.12127654254436493,0.8787235021591187,1,0.5330190937219272,9.223342895507812,0.8026223208257793,9.34749984741211,0.8105919395510061,0.7154111180329041,True
5,unlabeled_pool/6Oct13-528.BMP,0.04843282699584961,0.9515671730041504,1,0.279702046769257,10.247309684753418,0.9938101625905151,9.59809398651123,0.8473672701139472,0.7069598264912398,True
6,unlabeled_pool/6Oct13-256.BMP,0.707765519618988,0.29223453998565674,0,0.8715902265682614,8.087859153747559,0.5906128218594815,7.855205535888672,0.5915939342474438,0.6845989942250621,True
7,unlabeled_pool/6Oct13-727-1.BMP,0.07538703829050064,0.9246129393577576,1,0.38571283547311375,9.307342529296875,0.8183061387599438,9.098243713378906,0.7740129646521318,0.6593439796283964,True
8,unlabeled_pool/6Oct13-290-1.BMP,0.04451994225382805,0.9554799795150757,1,0.2626454038685691,9.255807876586914,0.8086839526390721,9.875341415405273,0.8880540390940909,0.6531277985339107,True
9,unlabeled_pool/6Oct13-793-1.BMP,0.013670317828655243,0.9863297343254089,1,0.10424427615404697,10.280461311340332,1.0,9.344644546508789,0.8101729168437961,0.6381390643326144,True
10,unlabeled_pool/6Oct13-721-1.BMP,0.09596190601587296,0.9040380716323853,1,0.4560628772151795,8.632903099060059,0.692379575103506,8.744316101074219,0.7220731827216812,0.6235052116801222,True
11,unlabeled_pool/6Oct13-745-2.BMP,0.0918099656701088,0.9081900119781494,1,0.44248259451848254,8.642977714538574,0.6942606361009687,8.478841781616211,0.6831141476495226,0.6066191260896578,True
12,unlabeled_pool/6Oct13-198.BMP,0.6518637537956238,0.3481362462043762,0,0.9323925422577842,7.259160041809082,0.43588398070185264,6.866652965545654,0.4465213172903898,0.6049326134166755,True
13,unlabeled_pool/6Oct13-424-1.BMP,0.01002658810466528,0.9899734258651733,1,0.08096932650848271,9.882832527160645,0.9257575637517907,9.236719131469727,0.7943345862728077,0.600353825511027,True
14,unlabeled_pool/6Oct13-782-1.BMP,0.11975780874490738,0.8802422285079956,1,0.5286642462020268,8.632903099060059,0.692379575103506,7.672757148742676,0.5648191669999325,0.5952876627684884,True
15,unlabeled_pool/6Oct13-468.BMP,0.6483063101768494,0.35169363021850586,0,0.9355715712910528,6.8486175537109375,0.35923038892859205,7.128852367401123,0.48499974983196753,0.5932672366838708,True
16,unlabeled_pool/6Oct13-252-1.BMP,0.08470053970813751,0.9152994751930237,1,0.4185290231728306,8.73475170135498,0.7113960262853524,8.185646057128906,0.6400869255188537,0.5900039916590122,True
17,unlabeled_pool/6Oct13-369.BMP,0.09881323575973511,0.9011867642402649,1,0.46522231165679356,8.45866870880127,0.6598477611964217,8.18612289428711,0.6401569025908661,0.5884089918146937,True
18,unlabeled_pool/6Oct13-306.BMP,0.45569106936454773,0.5443089008331299,1,0.9943277465260234,6.911037445068359,0.37088498987576435,6.529975414276123,0.39711302591705827,0.5874419207729487,True
19,unlabeled_pool/6Oct13-243-1.BMP,0.01822713576257229,0.9817728400230408,1,0.13136727853348557,9.38726806640625,0.833229270156702,9.058691024780273,0.7682085064828509,0.5776016850576794,True
20,unlabeled_pool/6Oct13-584-1.BMP,0.06383273005485535,0.9361672401428223,1,0.34247521440523376,8.867060661315918,0.7360998201649418,8.271390914916992,0.6526702026081155,0.577081745726097,True
21,unlabeled_pool/6Oct13-412-1.BMP,0.015306246466934681,0.9846937656402588,1,0.11420498167397561,9.404586791992188,0.836462900193991,8.973322868347168,0.755680511280479,0.5687827977161485,False
22,unlabeled_pool/6Oct13-724-1.BMP,0.055016566067934036,0.9449833631515503,1,0.30733641983107957,8.70180606842041,0.7052446505547252,8.42884349822998,0.6757767717407391,0.5627859473755146,False
23,unlabeled_pool/6Oct13-220.BMP,0.5939919352531433,0.4060080945491791,0,0.9743567675051378,6.47726583480835,0.28989422058965847,6.673263072967529,0.41814085614848295,0.5607972814144264,False
24,unlabeled_pool/6Oct13-609-1.BMP,0.019571742042899132,0.9804282784461975,1,0.13902917176030372,9.289409637451172,0.814957835939394,8.616135597229004,0.703262366085752,0.5524164579284832,False
25,unlabeled_pool/6Oct13-180.BMP,0.021735237911343575,0.9782648086547852,1,0.1510755271318121,9.133609771728516,0.785867986163411,8.386606216430664,0.6695783426560288,0.5355072853170839,False
26,unlabeled_pool/6Oct13-245.BMP,0.5570144653320312,0.442985475063324,0,0.9906001923168912,6.369748592376709,0.2698193609859153,5.782328128814697,0.2873938753967263,0.5159378095665109,False
27,unlabeled_pool/6Oct13-749.BMP,0.6212175488471985,0.3787824511528015,0,0.9571775647739242,6.355543613433838,0.2671671077146916,5.839132785797119,0.2957301040314141,0.5066915921733433,False
28,unlabeled_pool/6Oct13-637-3.BMP,0.08049722760915756,0.9195027351379395,1,0.4039288331602611,7.432174205780029,0.4681879625807039,8.103955268859863,0.6280985934958411,0.5000717964122686,False
29,unlabeled_pool/6Oct13-485-1.BMP,0.02280331589281559,0.9771966934204102,1,0.15690349253006453,8.69486141204834,0.7039479933999047,8.113638877868652,0.629519687874268,0.49679039126807906,False
30,unlabeled_pool/6Oct13-202.BMP,0.7631717324256897,0.2368282824754715,0,0.7897259035728038,6.444882869720459,0.28384790222257755,6.0113420486450195,0.32100225361160417,0.46485868646899514,False
31,unlabeled_pool/6Oct13-625-4.BMP,0.07516579329967499,0.9248341917991638,1,0.38491219462918075,7.131781101226807,0.4121006851965895,7.642936706542969,0.5604429408704238,0.4524852735653979,False
32,unlabeled_pool/6Oct13-791-4.BMP,0.06213639676570892,0.9378635287284851,1,0.3358679785956609,7.70602560043335,0.5193195594820103,7.06894588470459,0.47620832034383936,0.4437986194738368,False
33,unlabeled_pool/6Oct13-631-1.BMP,0.12674149870872498,0.8732584714889526,1,0.5484335624252078,6.73882532119751,0.33873075925579854,6.405638217926025,0.3788662244815486,0.42201018205418495,False
34,unlabeled_pool/6Oct13-455.BMP,0.06557613611221313,0.9344238638877869,1,0.3491934406042741,7.584449768066406,0.4966197793278982,6.656094074249268,0.4156212616936061,0.4204781605419261,False
35,unlabeled_pool/6Oct13-703-3.BMP,0.06449343264102936,0.9355065822601318,1,0.34502972647685026,7.131782054901123,0.4121008632599175,6.965359210968018,0.4610067111510913,0.4060457669626196,False
36,unlabeled_pool/6Oct13-726-1.BMP,0.07165483385324478,0.9283452033996582,1,0.3720689911190016,6.835521697998047,0.3567852233078842,6.699370861053467,0.42197224079530343,0.3836088184073964,False
37,unlabeled_pool/6Oct13-217.BMP,0.5238454937934875,0.47615450620651245,0,0.9983587228525432,4.924645900726318,0.0,4.7734904289245605,0.13934436381919463,0.3792343622239126,False
38,unlabeled_pool/6Oct13-82.BMP,0.2082039713859558,0.7917960286140442,1,0.7380356419060491,5.44601583480835,0.09734650918864643,5.313408374786377,0.21857870268806426,0.35132028459425324,False
39,unlabeled_pool/6Oct13-623-1.BMP,0.237966850399971,0.7620331645011902,1,0.7916428275744649,4.924645900726318,0.0,4.223991394042969,0.05870397564238077,0.28344893440561525,False
40,unlabeled_pool/6Oct13-422.BMP,0.21683569252490997,0.7831643223762512,1,0.7543473176989601,5.244633197784424,0.05974576652211783,3.8239712715148926,0.0,0.27136436140702597,False
