filename,label
unlabeled_pool/6Oct13-251.BMP,1
unlabeled_pool/6Oct13-739-1.BMP,1
unlabeled_pool/6Oct13-643-1.BMP,1
unlabeled_pool/6Oct13-777-1.BMP,1
unlabeled_pool/6Oct13-528.BMP,0
unlabeled_pool/6Oct13-256.BMP,0
unlabeled_pool/6Oct13-727-1.BMP,1
unlabeled_pool/6Oct13-290-1.BMP,1
unlabeled_pool/6Oct13-793-1.BMP,1
unlabeled_pool/6Oct13-721-1.BMP,1
unlabeled_pool/6Oct13-745-2.BMP,1
unlabeled_pool/6Oct13-198.BMP,0
unlabeled_pool/6Oct13-424-1.BMP,1
unlabeled_pool/6Oct13-782-1.BMP,1
unlabeled_pool/6Oct13-468.BMP,0
unlabeled_pool/6Oct13-252-1.BMP,0
unlabeled_pool/6Oct13-369.BMP,1
unlabeled_pool/6Oct13-306.BMP,0
unlabeled_pool/6Oct13-243-1.BMP,1
unlabeled_pool/6Oct13-584-1.BMP,1
