rank,filename,p_no_defect,p_defect,predicted_label,uncertainty_entropy,diversity_raw,diversity_norm,drift_novelty_raw,drift_norm,combined_score,selected
1,unlabeled_pool/6Oct13-136.BMP,0.4968142509460449,0.5031857490539551,1,0.9999707159864784,9.49763298034668,0.8903771932374874,8.6278076171875,0.7660266803148723,0.885458196512946,True
2,unlabeled_pool/6Oct13-347-1.BMP,0.14311155676841736,0.856888473033905,1,0.5923300115322446,10.188037872314453,1.0,9.766716957092285,0.9284765558911873,0.8402688558078106,True
3,unlabeled_pool/6Oct13-192.BMP,0.8377687931060791,0.1622311919927597,0,0.6396206726897099,9.759858131408691,0.9320134235098584,8.914997100830078,0.8069903411172882,0.7928748124389521,True
4,unlabeled_pool/6Oct13-300-2.BMP,0.03579182177782059,0.9642081260681152,1,0.2226534526099911,9.690751075744629,0.9210405733792696,10.268156051635742,1.0,0.7145646753297534,True
5,unlabeled_pool/6Oct13-451-1.BMP,0.532559335231781,0.4674406349658966,0,0.9969390130474618,7.13870096206665,0.5158248807983602,6.859813213348389,0.5138464049759272,0.6755367662739162,True
6,unlabeled_pool/6Oct13-646-1.BMP,0.013991293497383595,0.9860087037086487,1,0.10622025180950356,10.098885536193848,0.9858443510052187,9.777705192565918,0.9300438777340692,0.6740361601829304,True
7,unlabeled_pool/6Oct13-189.BMP,0.7450332045555115,0.2549667954444885,0,0.819055816721405,7.95482873916626,0.6454100251728666,7.1361188888549805,0.5532576390701424,0.6725744936548046,True
8,unlabeled_pool/6Oct13-355-1.BMP,0.03025069832801819,0.9697493314743042,1,0.1956475020570782,9.62399959564209,0.91044174262137,9.31385612487793,0.8638821379959413,0.6566571275581298,True
9,unlabeled_pool/6Oct13-415-1.BMP,0.013003177009522915,0.9869967699050903,1,0.10010199553775566,9.844171524047852,0.9454007428297306,9.383539199829102,0.8738214777299883,0.6397747386991581,True
10,unlabeled_pool/6Oct13-406-1.BMP,0.029555588960647583,0.9704444408416748,1,0.19215819745733653,9.425939559936523,0.8789936789211767,9.124552726745605,0.8368805915204854,0.6360108226329995,True
11,unlabeled_pool/6Oct13-610-1.BMP,0.03462545573711395,0.9653745889663696,1,0.2170824253240446,9.19561767578125,0.842423064063613,9.003223419189453,0.8195746214790903,0.6263600369555826,True
12,unlabeled_pool/6Oct13-491-1.BMP,0.037469565868377686,0.9625304937362671,1,0.23056736721905122,8.9642972946167,0.8056939073909862,8.728029251098633,0.7803219287499055,0.6055277344533143,True
13,unlabeled_pool/6Oct13-726-3.BMP,0.10329132527112961,0.8967086672782898,1,0.4793428655274779,8.230307579040527,0.6891506822597917,7.599598407745361,0.6193666677152206,0.5959534051674967,True
14,unlabeled_pool/6Oct13-485-1.BMP,0.020724328234791756,0.9792757034301758,1,0.14548830600188914,9.045658111572266,0.8186124153837954,8.54167366027832,0.7537408467612009,0.5726138560489618,True
15,unlabeled_pool/6Oct13-871.BMP,0.32050246000289917,0.679497480392456,1,0.9049270803735847,6.450178146362305,0.406500910971881,6.053826332092285,0.3988833750062701,0.5701037887839119,True
16,unlabeled_pool/6Oct13-724-1.BMP,0.023052878677845,0.9769470691680908,1,0.15825453320297517,8.896834373474121,0.7949821136970437,8.47744083404541,0.7445789106317424,0.5659385191772537,True
17,unlabeled_pool/6Oct13-682-1.BMP,0.044095586985349655,0.9559044241905212,1,0.2607649964382243,8.392796516418457,0.7149507505826828,8.21921157836914,0.707746031152256,0.561153926057721,True
18,unlabeled_pool/6Oct13-688-2.BMP,0.00562768429517746,0.9943722486495972,1,0.050153291395065074,9.060647964477539,0.8209925111327547,8.805448532104492,0.7913647327079985,0.5541701784119394,True
19,unlabeled_pool/6Oct13-783-2.BMP,0.05178755521774292,0.9482124447822571,1,0.29394237485250846,8.190848350524902,0.6828853277802813,7.689810276031494,0.6322341596789044,0.536353954103898,True
20,unlabeled_pool/6Oct13-730-1.BMP,0.06482191383838654,0.9351780414581299,1,0.3462959711644972,7.771139144897461,0.6162437067833486,7.739866733551025,0.6393740302646692,0.5339712360708383,True
21,unlabeled_pool/6Oct13-545-3.BMP,0.06985612213611603,0.9301438927650452,1,0.3653864774638413,7.638430118560791,0.595172106452879,7.643954277038574,0.6256934271817504,0.5287506703661569,False
22,unlabeled_pool/6Oct13-395-1.BMP,0.013054672628641129,0.9869453310966492,1,0.10042341306792857,8.488998413085938,0.7302257320482816,8.54240894317627,0.7538457248327911,0.528164956649667,False
23,unlabeled_pool/6Oct13-682-2.BMP,0.032581478357315063,0.9674185514450073,1,0.20717701378952588,8.488998413085938,0.7302257320482816,7.7730913162231445,0.6441130635942334,0.527171936477347,False
