rank,filename,p_no_defect,p_defect,predicted_label,uncertainty_entropy,diversity_raw,diversity_norm,drift_novelty_raw,drift_norm,combined_score,selected
1,unlabeled_pool/6Oct13-229-1.BMP,0.23156552016735077,0.768434464931488,1,0.7807304058566091,10.29081916809082,0.9339594288637277,10.139963150024414,0.9661996301996887,0.8936298216400085,True
2,unlabeled_pool/6Oct13-689-1.BMP,0.37721148133277893,0.6227884292602539,1,0.956048816060009,8.875898361206055,0.6491319410948407,8.415379524230957,0.665767902997652,0.7569828867175006,True
3,unlabeled_pool/6Oct13-732.BMP,0.030751094222068787,0.96924889087677,1,0.19814470629427514,10.618885040283203,1.0,10.333989143371582,1.0,0.7327149020980916,True
4,unlabeled_pool/6Oct13-191.BMP,0.5138347744941711,0.4861651659011841,0,0.9994476869779977,8.325029373168945,0.5382404839977811,8.231093406677246,0.6336642718556444,0.7237841476104744,True
5,unlabeled_pool/6Oct13-208.BMP,0.3202763497829437,0.6797236204147339,1,0.9046817511144203,8.95529556274414,0.665114818256541,8.032342910766602,0.5990408683421012,0.7229458125710208,True
6,unlabeled_pool/6Oct13-476-1.BMP,0.11623410880565643,0.8837659358978271,1,0.5184381053236505,9.71287727355957,0.8176181205058717,9.161993980407715,0.7958321499662455,0.7106294585985893,True
7,unlabeled_pool/6Oct13-375.BMP,0.38989314436912537,0.6101068258285522,1,0.964730577941883,8.104727745056152,0.49389315446425425,7.952909469604492,0.5852031363997292,0.6812756229352888,True
8,unlabeled_pool/6Oct13-757-1.BMP,0.04743513464927673,0.9525648355484009,1,0.2754000712692954,10.114398002624512,0.8984453583203292,9.560771942138672,0.8653014120078691,0.6797156138658311,True
9,unlabeled_pool/6Oct13-791-1.BMP,0.05967230722308159,0.9403277039527893,1,0.32614271038694753,9.949063301086426,0.8651630237536378,9.406911849975586,0.8384981578515198,0.6766012973307017,True
10,unlabeled_pool/6Oct13-772.BMP,0.4120129942893982,0.5879870057106018,1,0.9775453964991534,8.092246055603027,0.4913805557147367,7.459388256072998,0.49922909120148884,0.6560516811384596,True
11,unlabeled_pool/6Oct13-479-1.BMP,0.02970876544713974,0.9702911972999573,1,0.1929292740030405,10.052084922790527,0.8859015623015735,9.250069618225098,0.81117539896742,0.6300020784240112,True
12,unlabeled_pool/6Oct13-259-1.BMP,0.17150084674358368,0.8284991979598999,1,0.6611265393867332,8.699699401855469,0.6136626012596206,8.051746368408203,0.6024210548438002,0.6257367318300513,True
13,unlabeled_pool/6Oct13-480-1.BMP,0.03389229252934456,0.9661077260971069,1,0.21355073057726673,9.539015769958496,0.7826193170043211,9.600208282470703,0.872171434234265,0.6227804939386176,True
14,unlabeled_pool/6Oct13-280.BMP,0.49692386388778687,0.5030761957168579,1,0.9999726695828528,7.5348639488220215,0.3791779897271033,7.3080549240112305,0.47286601222140273,0.6173388905104529,True
15,unlabeled_pool/6Oct13-199.BMP,0.7430534958839417,0.25694653391838074,0,0.8221035745713361,8.406672477722168,0.5546754676734723,7.29013729095459,0.46974466434005413,0.6155079021949541,True
16,unlabeled_pool/6Oct13-250.BMP,0.15590935945510864,0.8440906405448914,1,0.6244330053316675,8.661189079284668,0.6059103663800158,8.068258285522461,0.6052975194604527,0.6118802970573787,True
17,unlabeled_pool/6Oct13-276.BMP,0.6405993700027466,0.35940057039260864,0,0.9421845401829012,7.534862995147705,0.379177797749815,7.508447647094727,0.5077755005258594,0.6097126128195252,True
18,unlabeled_pool/6Oct13-263.BMP,0.05196539685130119,0.9480345845222473,1,0.29468789878671403,9.456286430358887,0.7659656711972347,8.828139305114746,0.7376728730065127,0.599442147663487,True
19,unlabeled_pool/6Oct13-499-1.BMP,0.04374392703175545,0.9562560319900513,1,0.25920222340260707,9.454075813293457,0.7655206678429115,8.90389347076416,0.7508696553999045,0.5918641822151409,True
20,unlabeled_pool/6Oct13-249-1.BMP,0.08691651374101639,0.913083553314209,1,0.4260928346805378,8.924180030822754,0.6588511752705608,8.530488014221191,0.6858204199914125,0.590254809980837,True
21,unlabeled_pool/6Oct13-637-3.BMP,0.054899685084819794,0.9451003074645996,1,0.3068566571418384,9.222482681274414,0.7189003272156891,8.736612319946289,0.7217283807658982,0.5824951217078085,False
22,unlabeled_pool/6Oct13-619-1.BMP,0.054043326526880264,0.9459567070007324,1,0.3033304917843022,8.977399826049805,0.6695644678451961,8.989889144897461,0.7658505635596258,0.5795818410630413,False
23,unlabeled_pool/6Oct13-795-1.BMP,0.1444838047027588,0.8555161356925964,1,0.5958621722742445,8.284383773803711,0.5300584119696303,8.039556503295898,0.6002975148917351,0.5754060330452033,False
24,unlabeled_pool/6Oct13-782-1.BMP,0.10577329248189926,0.8942266702651978,1,0.48703383973705755,8.276779174804688,0.5285275850725756,8.3658447265625,0.6571386752828805,0.5575667000308379,False
25,unlabeled_pool/6Oct13-380-2.BMP,0.3065320551395416,0.693467915058136,1,0.8891296971912537,6.978537559509277,0.26718794259763895,7.150298595428467,0.44538401276117595,0.5339005508500227,False
26,unlabeled_pool/6Oct13-84.BMP,0.8601746559143066,0.13982532918453217,0,0.5837811999302376,8.005165100097656,0.47385091754105124,7.594533920288086,0.522772191528285,0.5268014363331912,False
27,unlabeled_pool/6Oct13-269-1.BMP,0.02063344046473503,0.9793666005134583,1,0.1449824521499203,8.92444133758545,0.6589037770475602,8.949938774108887,0.7588909944677814,0.520925741221754,False
28,unlabeled_pool/6Oct13-682-2.BMP,0.04523206129670143,0.9547678828239441,1,0.265787019422532,8.540151596069336,0.5815451848784481,7.994021892547607,0.5923651412161545,0.47989911517237815,False
29,unlabeled_pool/6Oct13-724-1.BMP,0.05110502243041992,0.9488949179649353,1,0.29107267822289284,8.081730842590332,0.4892638141337327,8.373839378356934,0.6585313865501439,0.47962262630225644,False
30,unlabeled_pool/6Oct13-726-4.BMP,0.049498602747917175,0.9505013823509216,1,0.2842632483744526,8.453503608703613,0.5641027043936594,7.9453816413879395,0.5838917483061895,0.4774192336914338,False
31,unlabeled_pool/6Oct13-727-2.BMP,0.05607300251722336,0.9439269304275513,1,0.3116548951873361,8.251221656799316,0.5233827857229179,7.654244899749756,0.5331741647491205,0.4560706152197915,False
32,unlabeled_pool/6Oct13-682-1.BMP,0.13398759067058563,0.8660123944282532,1,0.5682736390574454,7.5143022537231445,0.3750388634023041,6.690238952636719,0.36523915284678043,0.43618388510217665,False
33,unlabeled_pool/6Oct13-240.BMP,0.10695907473564148,0.8930409550666809,1,0.4906748780313566,7.927696228027344,0.45825621845633174,6.577247142791748,0.3455553728991479,0.43149548979561203,False
34,unlabeled_pool/6Oct13-688-1.BMP,0.0501379519701004,0.9498620629310608,1,0.2869826579387946,7.676052570343018,0.40759965133084897,7.807163238525391,0.5598133604089385,0.41813188989286065,False
35,unlabeled_pool/6Oct13-726-6.BMP,0.08415503799915314,0.9158449769020081,1,0.41665310479102025,7.520114421844482,0.3762088689859635,7.0436835289001465,0.42681109573714554,0.4065576898380431,False
36,unlabeled_pool/6Oct13-637-1.BMP,0.042987700551748276,0.9570122957229614,1,0.25582686444533176,7.676053524017334,0.40759984330813726,7.634513854980469,0.5297369108109067,0.39772120618812523,False
37,unlabeled_pool/6Oct13-778-1.BMP,0.05160815641283989,0.9483917951583862,1,0.29318947352662594,7.514303684234619,0.3750391513682365,7.333210468292236,0.4772482430996373,0.3818256226648332,False
38,unlabeled_pool/6Oct13-623-1.BMP,0.17128585278987885,0.8287141919136047,1,0.6606377771987141,5.709033489227295,0.011633247740259336,5.5961833000183105,0.17464878398596356,0.282306602974979,False
39,unlabeled_pool/6Oct13-706-2.BMP,0.15508624911308289,0.8449137806892395,1,0.622423585542169,5.651243686676025,0.0,5.490024089813232,0.15615527958101372,0.25952628837439423,False
40,unlabeled_pool/6Oct13-511.BMP,0.17014048993587494,0.8298594951629639,1,0.6580260768393732,5.651243686676025,0.0,4.593637943267822,0.0,0.21934202561312438,False
